Wavelength,Intensity
1624.431,0.3088309
1623.377,0.3278872
1622.323,0.3419104
1621.271,0.3457443
1620.22,0.3467304
1619.171,0.3489639
1618.123,0.3547309
1617.076,0.3591381
1616.031,0.3556902
1614.987,0.3507756
1613.944,0.3575961
1612.903,0.3778509
1611.863,0.3968436
1610.825,0.3999564
1609.788,0.3884682
1608.752,0.3768873
1607.717,0.3744048
1606.684,0.3668156
1605.652,0.3444235
1604.621,0.3316481
1603.592,0.3407289
1602.564,0.3615186
1601.537,0.3823487
1600.512,0.3928217
1599.488,0.3923179
1598.465,0.3839449
1597.444,0.3698432
1596.424,0.3520344
1595.405,0.3326672
1594.388,0.314522
1593.372,0.3029692
1592.357,0.301072
1591.343,0.3046983
1590.331,0.30598
1589.32,0.3016503
1588.31,0.2984648
1587.302,0.3010699
1586.294,0.303634
1585.289,0.298903
1584.284,0.2953628
1583.281,0.2982567
1582.278,0.2978796
1581.278,0.2866174
1580.278,0.2652533
1579.28,0.2484878
1578.283,0.2551027
1577.287,0.2753418
1576.293,0.2773508
1575.299,0.265066
1574.307,0.2674233
1573.317,0.2922141
1572.327,0.3303281
1571.339,0.3627582
1570.352,0.3670152
1569.366,0.3376555
1568.381,0.2950451
1567.398,0.2647994
1566.416,0.262191
1565.435,0.2866274
1564.456,0.311119
1563.477,0.3207252
1562.5,0.3239551
1561.524,0.3263579
1560.549,0.3223731
1559.576,0.3126289
1558.603,0.3078524
1557.632,0.3076848
1556.663,0.2989145
1555.694,0.2741701
1554.726,0.2477238
1553.76,0.2519194
1552.795,0.3015118
1551.831,0.3714078
1550.868,0.4218434
1549.907,0.4341627
1548.947,0.4140818
1547.988,0.3792164
1547.03,0.3529848
1546.073,0.343201
1545.117,0.3331937
1544.163,0.312208
1543.21,0.2877756
1542.258,0.270454
1541.307,0.2591478
1540.357,0.2502709
1539.409,0.2491309
1538.462,0.2574162
1537.515,0.2634674
1536.57,0.2591032
1535.627,0.2516679
1534.684,0.2505153
1533.742,0.263789
1532.802,0.2915114
1531.863,0.3223072
1530.925,0.3443814
1529.988,0.3461739
1529.052,0.3288999
1528.117,0.3049462
1527.184,0.2833668
1526.252,0.2772659
1525.32,0.2796893
1524.39,0.2682024
1523.461,0.2406637
1522.533,0.2101856
1521.607,0.1904133
1520.681,0.1957612
1519.757,0.2290216
1518.834,0.2846613
1517.911,0.3069537
1516.99,0.2801787
1516.07,0.2334476
1515.152,0.199905
1514.234,0.1973455
1513.317,0.2086948
1512.402,0.2162577
1511.487,0.2271294
1510.574,0.2379416
1509.662,0.2378564
1508.751,0.2302909
1507.841,0.2212327
1506.932,0.2074272
1506.024,0.1872798
1505.117,0.176275
1504.212,0.1853383
1503.307,0.203803
1502.404,0.21652
1501.502,0.2052828
1500.6,0.1731076
1499.7,0.1544601
1498.801,0.16339
1497.903,0.1917697
1497.006,0.2212193
1496.11,0.2377706
1495.215,0.2304528
1494.322,0.2041792
1493.429,0.172255
1492.537,0.1589845
1491.647,0.1798965
1490.757,0.2240063
1489.869,0.2796406
1488.982,0.3240342
1488.095,0.3411603
1487.21,0.338294
1486.326,0.3299705
1485.443,0.3285953
1484.561,0.3334682
1483.68,0.3269797
1482.8,0.3133392
1481.921,0.3089377
1481.043,0.3059932
1480.166,0.2866799
1479.29,0.2642566
1478.415,0.2536022
1477.541,0.2463784
1476.669,0.2345926
1475.797,0.2229558
1474.926,0.2287147
1474.057,0.2540594
1473.188,0.2809721
1472.32,0.2961902
1471.454,0.2959986
1470.588,0.2836984
1469.724,0.26121
1468.86,0.2348865
1467.998,0.2222821
1467.136,0.2324161
1466.276,0.2448066
1465.416,0.236436
1464.558,0.2081094
1463.7,0.1811653
1462.844,0.179489
1461.988,0.2099023
1461.134,0.2380851
1460.28,0.2392401
1459.428,0.2216971
1458.576,0.2026778
1457.726,0.1771353
1456.876,0.2175926
1456.028,0.2607963
1455.18,0.265056
1454.334,0.2465368
1453.488,0.2391693
1452.644,0.2450276
1451.8,0.2574584
1450.958,0.2613987
1450.116,0.2497549
1449.275,0.2376976
1448.436,0.238934
1447.597,0.2444504
1446.759,0.2403898
1445.922,0.2318938
1445.087,0.2289161
1444.252,0.2304044
1443.418,0.2255962
1442.585,0.2293986
1441.753,0.246305
1440.922,0.258643
1440.092,0.2682601
1439.263,0.2731924
1438.435,0.2738256
1437.608,0.2742977
1436.782,0.2657475
1435.956,0.2516175
1435.132,0.2489358
1434.309,0.2445866
1433.486,0.2195595
1432.665,0.1868175
1431.844,0.1867872
1431.025,0.1914728
1430.206,0.1989405
1429.388,0.2144154
1428.571,0.2349068
1427.756,0.2501448
1426.941,0.2520477
1426.127,0.2411006
1425.314,0.2283775
1424.501,0.2268959
1423.69,0.2311499
1422.88,0.2239113
1422.071,0.2106207
1421.262,0.2060909
1420.455,0.211292
1419.648,0.2186813
1418.842,0.2192467
1418.037,0.2094391
1417.234,0.1935142
1416.431,0.1844241
1415.629,0.1993944
1414.827,0.2198837
1414.027,0.2237764
1413.228,0.20883
1412.429,0.1888579
1411.632,0.2000268
1410.835,0.222719
1410.039,0.2526919
1409.245,0.2822565
1408.451,0.2983852
1407.658,0.2913212
1406.866,0.2635431
1406.074,0.2307391
1405.284,0.2064401
1404.494,0.194408
1403.706,0.1918465
1402.918,0.1860425
1402.131,0.1710591
1401.345,0.149794
1400.56,0.1628209
1399.776,0.2000933
1398.993,0.2182239
1398.21,0.2111722
1397.429,0.1966291
1396.648,0.1915702
1395.868,0.2052776
1395.089,0.232307
1394.311,0.2531856
1393.534,0.2583425
1392.758,0.2515439
1391.982,0.2412246
1391.208,0.233544
1390.434,0.2255069
1389.661,0.2152816
1388.889,0.2064077
1388.118,0.1999205
1387.347,0.1978255
1386.578,0.1930762
1385.809,0.1863252
1385.042,0.1778285
1384.275,0.1613719
1383.509,0.1392848
1382.743,0.1246978
1381.979,0.1339712
1381.215,0.1656127
1380.453,0.2091762
1379.691,0.2465662
1378.93,0.2597326
1378.17,0.2398268
1377.41,0.1976861
1376.652,0.1586619
1375.894,0.1443501
1375.138,0.1343797
1374.382,0.1136883
1373.626,0.1067275
1372.872,0.1325916
1372.119,0.1659118
1371.366,0.1814763
1370.614,0.1786411
1369.863,0.1735088
1369.113,0.1720586
1368.363,0.1800676
1367.615,0.1867754
1366.867,0.1902218
1366.12,0.2004421
1365.374,0.212492
1364.629,0.2194627
1363.884,0.2267208
1363.141,0.2258345
1362.398,0.2075664
1361.656,0.1833286
1360.915,0.1740776
1360.174,0.18056
1359.434,0.1905741
1358.696,0.1930816
1357.958,0.1872899
1357.22,0.1776738
1356.484,0.1721194
1355.748,0.1828615
1355.014,0.2070863
1354.28,0.2300656
1353.546,0.2385782
1352.814,0.2239193
1352.082,0.1911987
1351.351,0.1602384
1350.621,0.1414341
1349.892,0.1299635
1349.164,0.1355084
1348.436,0.1512142
1347.709,0.1661727
1346.983,0.1751177
1346.257,0.177479
1345.533,0.1826323
1344.809,0.1892802
1344.086,0.1901596
1343.364,0.1847602
1342.642,0.1808879
1341.922,0.1846989
1341.202,0.19103
1340.483,0.1905176
1339.764,0.1800718
1339.047,0.1636997
1338.33,0.1502104
1337.614,0.1362082
1336.898,0.1236504
1336.184,0.1338224
1335.47,0.1510512
1334.757,0.1558958
1334.045,0.141264
1333.333,0.1136567
1332.623,0.0864699
1331.913,0.07515518
1331.203,0.07899806
1330.495,0.08915605
1329.787,0.115441
1329.08,0.1457879
1328.374,0.1728471
1327.669,0.1956494
1326.964,0.2093097
1326.26,0.2077587
1325.557,0.1889178
1324.854,0.1675949
1324.153,0.1674834
1323.452,0.1761087
1322.751,0.1707884
1322.052,0.1544637
1321.353,0.1423959
1320.655,0.1284641
1319.958,0.1030619
1319.261,0.09586772
1318.565,0.08716772
1317.87,0.09979788
1317.176,0.1325449
1316.482,0.1636596
1315.789,0.1839908
1315.097,0.199567
1314.406,0.2107316
1313.715,0.2096229
1313.025,0.1945057
1312.336,0.1768069
1311.647,0.1682776
1310.96,0.1609464
1310.273,0.14658
1309.586,0.1369507
1308.901,0.132512
1308.216,0.1414773
1307.531,0.1726841
1306.848,0.1784607
1306.165,0.1806823
1305.483,0.2091028
1304.802,0.2246158
1304.121,0.2241626
1303.441,0.2246114
1302.762,0.2289561
1302.083,0.2145163
1301.406,0.1715407
1300.728,0.1186519
1300.052,0.09622529
1299.376,0.1291195
1298.701,0.1846146
1298.027,0.2269338
1297.353,0.233168
1296.68,0.2175497
1296.008,0.2064966
1295.337,0.2062488
1294.666,0.2098268
1293.996,0.2062121
1293.326,0.1931537
1292.658,0.1785417
1291.99,0.1683689
1291.322,0.1575698
1290.656,0.1373982
1289.99,0.1103702
1289.324,0.08955998
1288.66,0.09678049
1287.996,0.1420151
1287.333,0.1865416
1286.67,0.2066575
1286.008,0.1958988
1285.347,0.1658955
1284.687,0.1477074
1284.027,0.1598565
1283.368,0.1733047
1282.709,0.1719058
1282.051,0.1699783
1281.394,0.1716776
1280.738,0.1790204
1280.082,0.1888761
1279.427,0.1944906
1278.772,0.1882571
1278.119,0.1800375
1277.466,0.1719096
1276.813,0.1583672
1276.161,0.138122
1275.51,0.1210489
1274.86,0.1110223
1274.21,0.1128865
1273.561,0.1179924
1272.912,0.1060132
1272.265,0.07364704
1271.617,0.07954076
1270.971,0.1132138
1270.325,0.1199194
1269.68,0.1002
1269.036,0.1091712
1268.392,0.1405048
1267.748,0.1400995
1267.106,0.1222569
1266.464,0.1161769
1265.823,0.1277603
1265.182,0.1423571
1264.542,0.1460116
1263.903,0.1354665
1263.264,0.1188517
1262.626,0.1247457
1261.989,0.1365573
1261.352,0.1586209
1260.716,0.1921796
1260.081,0.2088067
1259.446,0.177746
1258.812,0.1155227
1258.178,0.1107067
1257.545,0.1087582
1256.913,0.08401643
1256.281,0.07725715
1255.65,0.1203332
1255.02,0.1676138
1254.39,0.1914054
1253.761,0.1884415
1253.133,0.1702014
1252.505,0.1594089
1251.878,0.1545626
1251.251,0.1520125
1250.625,0.1475475
1250.0,0.1362596
1249.375,0.1371687
1248.751,0.1522455
1248.128,0.1795797
1247.505,0.220986
1246.883,0.2554455
1246.261,0.2492415
1245.64,0.2019784
1245.02,0.1534308
1244.4,0.1403426
1243.781,0.1453224
1243.163,0.1372769
1242.545,0.1078301
1241.927,0.0858179
1241.311,0.1062034
1240.695,0.1392116
1240.079,0.1487269
1239.465,0.1403898
1238.85,0.1278933
1238.237,0.1170733
1237.624,0.1181828
1237.011,0.1178111
1236.4,0.122064
1235.788,0.1266199
1235.178,0.1147514
1234.568,0.08260312
1233.959,0.06417006
1233.35,0.07060137
1232.742,0.09856321
1232.134,0.1050845
1231.527,0.09921842
1230.921,0.1399251
1230.315,0.1808398
1229.71,0.1989264
1229.105,0.1865793
1228.501,0.1561427
1227.898,0.1294664
1227.295,0.09966727
1226.693,0.0845398
1226.091,0.09223556
1225.49,0.1114563
1224.89,0.1295886
1224.29,0.1388849
1223.691,0.1394166
1223.092,0.1350081
1222.494,0.1305101
1221.896,0.1288148
1221.299,0.1312577
1220.703,0.1223307
1220.107,0.09830328
1219.512,0.08891698
1218.918,0.09394768
1218.324,0.097696
1217.73,0.1146606
1217.137,0.1363037
1216.545,0.1583713
1215.953,0.1802466
1215.362,0.1911798
1214.772,0.1867619
1214.182,0.1775673
1213.592,0.1614523
1213.003,0.1393672
1212.415,0.1163988
1211.827,0.09915426
1211.24,0.1008615
1210.654,0.112026
1210.068,0.1141419
1209.482,0.1065571
1208.897,0.09414965
1208.313,0.09600432
1207.729,0.09930854
1207.146,0.09539106
1206.564,0.07667815
1205.982,0.07536912
1205.4,0.08762532
1204.819,0.0880335
1204.239,0.09332005
1203.659,0.1145503
1203.08,0.1220129
1202.501,0.112855
1201.923,0.1032294
1201.346,0.107426
1200.768,0.1106134
1200.192,0.1051949
1199.616,0.104097
1199.041,0.1008323
1198.466,0.09500583
1197.892,0.09769231
1197.318,0.1047489
1196.745,0.1178101
1196.172,0.1207555
1195.6,0.1187835
1195.029,0.1151146
1194.458,0.1073001
1193.887,0.09409405
1193.317,0.07805658
1192.748,0.07678197
1192.179,0.09121417
1191.611,0.1135213
1191.043,0.1422197
1190.476,0.1655133
1189.91,0.1784647
1189.343,0.1837144
1188.778,0.1835866
1188.213,0.175895
1187.648,0.152885
1187.085,0.1338077
1186.521,0.1513257
1185.958,0.1659991
1185.396,0.1665824
1184.834,0.1626792
1184.273,0.1620489
1183.712,0.1607296
1183.152,0.1372859
1182.592,0.08293669
1182.033,0.07200896
1181.474,0.08556578
1180.916,0.08851689
1180.359,0.09395671
1179.802,0.1064692
1179.245,0.1196555
1178.689,0.1124932
1178.134,0.09379267
1177.579,0.1100778
1177.024,0.1160463
1176.471,0.1121984
1175.917,0.1078093
1175.364,0.108234
1174.812,0.1064559
1174.26,0.09552606
1173.709,0.07054926
1173.158,0.03891076
1172.608,0.04095123
1172.058,0.06545658
1171.509,0.06598595
1170.96,0.05763362
1170.412,0.07569265
1169.864,0.1001935
1169.317,0.1235776
1168.77,0.125752
1168.224,0.1457351
1167.679,0.1904894
1167.134,0.2083967
1166.589,0.1995373
1166.045,0.1752724
1165.501,0.1443454
1164.958,0.1079578
1164.415,0.07845379
1163.873,0.07143175
1163.332,0.07728561
1162.791,0.09134968
1162.25,0.1020548
1161.71,0.1048878
1161.17,0.09602714
1160.631,0.1158024
1160.093,0.1517619
1159.555,0.1807251
1159.017,0.1941577
1158.48,0.1839726
1157.943,0.1503263
1157.407,0.1623843
1156.872,0.1712091
1156.337,0.1563553
1155.802,0.1213351
1155.268,0.0885117
1154.734,0.07860383
1154.201,0.08943573
1153.669,0.1097494
1153.137,0.1316225
1152.605,0.1492001
1152.074,0.1572371
1151.543,0.1579867
1151.013,0.1496454
1150.483,0.1343811
1149.954,0.1117631
1149.425,0.0912907
1148.897,0.07640442
1148.369,0.07192186
1147.842,0.1011661
1147.315,0.1247599
1146.789,0.1632417
1146.263,0.1717265
1145.738,0.1404353
1145.213,0.09352403
1144.689,0.07484697
1144.165,0.09432876
1143.641,0.1135673
1143.118,0.1377667
1142.596,0.1470422
1142.074,0.128889
1141.553,0.1072747
1141.031,0.08742999
1140.511,0.07275235
1139.991,0.08317558
1139.471,0.09419152
1138.952,0.1028324
1138.434,0.1148758
1137.915,0.1052061
1137.398,0.08679688
1136.88,0.07342683
1136.364,0.07422231
1135.847,0.09076607
1135.332,0.09110023
1134.816,0.07092673
1134.301,0.05171008
1133.787,0.05604178
1133.273,0.06718674
1132.759,0.06735216
1132.246,0.0718064
1131.734,0.09245063
1131.222,0.1119063
1130.71,0.1313431
1130.199,0.1550989
1129.688,0.1594867
1129.178,0.1393723
1128.668,0.1257109
1128.159,0.1274749
1127.65,0.1252344
1127.142,0.1008622
1126.634,0.06818891
1126.126,0.05864247
1125.619,0.07079048
1125.113,0.09520248
1124.606,0.1173956
1124.101,0.1254716
1123.596,0.1178772
1123.091,0.1052129
1122.586,0.09009276
1122.083,0.1008456
1121.579,0.1333662
1121.076,0.1639915
1120.574,0.1742362
1120.072,0.1527573
1119.57,0.1186055
1119.069,0.1023325
1118.568,0.113313
1118.068,0.1369238
1117.568,0.1522046
1117.069,0.1466494
1116.57,0.1357939
1116.071,0.1308792
1115.573,0.1297933
1115.076,0.142316
1114.579,0.1585941
1114.082,0.1609591
1113.586,0.147679
1113.09,0.1344416
1112.595,0.1166982
1112.1,0.08936314
1111.605,0.05519105
1111.111,0.07328285
1110.618,0.09732249
1110.124,0.1029293
1109.632,0.08849302
1109.139,0.08889478
1108.647,0.1170857
1108.156,0.1474968
1107.665,0.1479588
1107.174,0.116792
1106.684,0.08421105
1106.195,0.08028826
1105.705,0.08535677
1105.217,0.08050689
1104.728,0.08171673
1104.24,0.1045685
1103.753,0.1518927
1103.266,0.1948752
1102.779,0.2117379
1102.293,0.2001184
1101.807,0.1687637
1101.322,0.1319875
1100.837,0.09616283
1100.352,0.07026942
1099.868,0.05979562
1099.384,0.04646078
1098.901,0.03859708
1098.418,0.04379686
1097.936,0.05554117
1097.454,0.0727599
1096.972,0.1100368
1096.491,0.1436514
